127.0.0.1 - - [16/Mar/2017:11:21:35 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:36:35 +0530] "GET /savvydude/admin/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:36:35 +0530] "GET /savvydude/admin/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "POST /savvydude/admin/product/addProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 14032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/images/9.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:03 +0530] "GET /savvydude/all/product/Resources/images/9.png HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:14 +0530] "GET /savvydude/admin/product/deleteproduct/9 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13466
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:15 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/home HTTP/1.1" 200 14817
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:37:19 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/home HTTP/1.1" 200 14817
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:39:59 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:00 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/j_spring_security_logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/login?logout HTTP/1.1" 200 15415
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:03 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "POST /savvydude/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/home HTTP/1.1" 200 14820
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:07 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13469
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:10 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:15 +0530] "GET /savvydude/cart/getCartId HTTP/1.1" 200 10309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:15 +0530] "GET /savvydude/cart/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:15 +0530] "GET /savvydude/Resources/js/controller.js HTTP/1.1" 200 1164
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:15 +0530] "GET /savvydude/cart/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:15 +0530] "GET /savvydude/cart/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/home HTTP/1.1" 200 14820
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:40:26 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
127.0.0.1 - - [16/Mar/2017:11:48:56 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/ HTTP/1.1" 200 14536
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:49:01 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/ HTTP/1.1" 200 14832
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:08 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:13 +0530] "GET /savvydude/j_spring_security_logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:14 +0530] "GET /savvydude/login?logout HTTP/1.1" 200 15427
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:14 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:14 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:14 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:14 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "POST /savvydude/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/home HTTP/1.1" 200 14829
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/pp1.jpg HTTP/1.1" 200 136538
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/pp2.jpg HTTP/1.1" 200 23165
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:23 +0530] "GET /savvydude/Resources/images/pp3.jpg HTTP/1.1" 200 31720
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/getAllProducts HTTP/1.1" 200 13478
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:27 +0530] "GET /savvydude/all/product/Resources/images/5.png HTTP/1.1" 200 217515
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:33 +0530] "GET /savvydude/home HTTP/1.1" 200 14829
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:33 +0530] "GET /savvydude/Resources/css/header.css HTTP/1.1" 200 1111
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/css/index.css HTTP/1.1" 200 2265
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/css/footer.css HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/logo.png HTTP/1.1" 200 10680
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/banner2.png HTTP/1.1" 200 62135
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/cr1.jpg HTTP/1.1" 200 16148
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/cr2.jpg HTTP/1.1" 200 60369
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/cr3.jpg HTTP/1.1" 200 32779
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p1.jpg HTTP/1.1" 200 21032
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p2.jpg HTTP/1.1" 200 27309
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p4.jpg HTTP/1.1" 200 34084
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p6.jpg HTTP/1.1" 200 51237
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p8.jpg HTTP/1.1" 200 62528
0:0:0:0:0:0:0:1 - - [16/Mar/2017:11:50:34 +0530] "GET /savvydude/Resources/images/p9.png HTTP/1.1" 200 217515
